h_fib,lda0,Reflectance_port_1,Transmittance_port_2,Absorvance
1.82500e+00,5.07875e-01,9.99907e-01,6.58379e-07,9.24410e-05
1.82500e+00,5.08050e-01,9.99914e-01,6.78370e-07,8.57460e-05
1.82500e+00,5.08225e-01,9.99921e-01,6.90385e-07,7.86841e-05
1.82500e+00,5.08400e-01,9.99928e-01,7.04794e-07,7.17642e-05
1.82500e+00,5.08575e-01,9.99933e-01,7.51743e-07,6.63187e-05
1.82500e+00,5.08750e-01,9.99932e-01,9.17944e-07,6.65942e-05
1.82500e+00,5.08925e-01,9.99919e-01,1.29705e-06,7.95075e-05
1.82500e+00,5.09100e-01,9.99911e-01,1.46438e-06,8.73587e-05
1.82500e+00,5.09275e-01,9.99922e-01,1.27649e-06,7.71225e-05
1.82500e+00,5.09450e-01,9.99934e-01,1.09100e-06,6.50628e-05
1.82500e+00,5.09625e-01,9.99943e-01,9.67450e-07,5.55922e-05
1.82500e+00,5.09800e-01,9.99951e-01,8.85826e-07,4.83848e-05
1.82500e+00,5.09975e-01,9.99956e-01,8.30559e-07,4.29381e-05
1.82500e+00,5.10150e-01,9.99960e-01,7.93492e-07,3.89967e-05
1.82500e+00,5.10325e-01,9.99963e-01,7.70739e-07,3.64661e-05
1.82500e+00,5.10500e-01,9.99964e-01,7.60860e-07,3.53203e-05
1.82500e+00,5.10675e-01,9.99964e-01,7.64036e-07,3.55306e-05
1.82500e+00,5.10850e-01,9.99962e-01,7.81745e-07,3.70049e-05
1.82500e+00,5.11025e-01,9.99960e-01,8.16671e-07,3.95353e-05
1.82500e+00,5.11200e-01,9.99956e-01,8.72743e-07,4.27608e-05
1.82500e+00,5.11375e-01,9.99953e-01,9.55307e-07,4.61575e-05
1.82500e+00,5.11550e-01,9.99950e-01,1.07156e-06,4.90715e-05
1.82500e+00,5.11725e-01,9.99948e-01,1.23173e-06,5.08032e-05
1.82500e+00,5.11900e-01,9.99948e-01,1.45192e-06,5.07595e-05
1.82500e+00,5.12075e-01,9.99949e-01,1.76161e-06,4.87653e-05
1.82500e+00,5.12250e-01,9.99952e-01,2.22592e-06,4.60316e-05
1.82500e+00,5.12425e-01,9.99947e-01,3.03001e-06,4.98030e-05
1.82500e+00,5.12600e-01,9.99885e-01,4.98526e-06,1.09628e-04
1.82500e+00,5.12775e-01,9.98786e-01,1.87371e-05,1.19499e-03
1.82500e+00,5.12950e-01,9.95452e-01,2.64735e-05,4.52171e-03
1.82500e+00,5.13125e-01,9.99356e-01,5.01436e-06,6.39293e-04
1.82500e+00,5.13300e-01,9.99666e-01,5.50647e-06,3.28076e-04
1.82500e+00,5.13475e-01,9.99760e-01,8.07781e-06,2.31822e-04
1.82500e+00,5.13650e-01,9.99789e-01,1.39903e-05,1.96814e-04
1.82500e+00,5.13825e-01,9.99752e-01,3.13545e-05,2.17018e-04
1.82500e+00,5.14000e-01,9.99350e-01,1.33480e-04,5.16098e-04
1.83000e+00,5.00000e-01,9.99924e-01,4.83303e-06,7.16284e-05
1.83000e+00,5.00175e-01,9.99921e-01,5.13484e-06,7.38115e-05
1.83000e+00,5.00350e-01,9.99918e-01,5.46777e-06,7.67997e-05
1.83000e+00,5.00525e-01,9.99914e-01,5.83032e-06,8.05411e-05
1.83000e+00,5.00700e-01,9.99909e-01,6.21942e-06,8.49236e-05
1.83000e+00,5.00875e-01,9.99904e-01,6.63056e-06,8.97716e-05
1.83000e+00,5.01050e-01,9.99898e-01,7.05904e-06,9.48624e-05
1.83000e+00,5.01225e-01,9.99893e-01,7.50205e-06,9.99333e-05
1.83000e+00,5.01400e-01,9.99887e-01,7.96318e-06,1.04702e-04
1.83000e+00,5.01575e-01,9.99883e-01,8.45954e-06,1.08888e-04
1.83000e+00,5.01750e-01,9.99879e-01,9.03315e-06,1.12235e-04
1.83000e+00,5.01925e-01,9.99876e-01,9.76484e-06,1.14556e-04
1.83000e+00,5.02100e-01,9.99873e-01,1.07750e-05,1.15837e-04
1.83000e+00,5.02275e-01,9.99871e-01,1.21801e-05,1.16487e-04
1.83000e+00,5.02450e-01,9.99868e-01,1.40341e-05,1.17482e-04
1.83000e+00,5.02625e-01,9.99864e-01,1.63802e-05,1.20049e-04
1.83000e+00,5.02800e-01,9.99855e-01,1.94051e-05,1.25301e-04
1.83000e+00,5.02975e-01,9.99842e-01,2.35374e-05,1.34504e-04
1.83000e+00,5.03150e-01,9.99821e-01,2.95305e-05,1.49894e-04
1.83000e+00,5.03325e-01,9.99785e-01,3.86197e-05,1.76405e-04
1.83000e+00,5.03500e-01,9.99718e-01,5.22306e-05,2.29970e-04
1.83000e+00,5.03675e-01,9.99341e-01,6.67115e-05,5.92290e-04
1.83000e+00,5.03850e-01,9.96947e-01,5.88983e-04,2.46398e-03
1.83000e+00,5.04025e-01,9.94927e-01,1.33371e-03,3.73970e-03
1.83000e+00,5.04200e-01,2.39620e-01,2.15396e-01,5.44984e-01
1.83000e+00,5.04375e-01,9.96783e-01,9.03632e-04,2.31335e-03
1.83000e+00,5.04550e-01,9.99074e-01,2.08590e-04,7.17011e-04
1.83000e+00,5.04725e-01,9.98866e-01,7.80085e-05,1.05581e-03
1.83000e+00,5.04900e-01,9.60583e-01,1.09131e-03,3.83255e-02
1.83000e+00,5.05075e-01,9.99039e-01,8.13610e-05,8.79859e-04
1.83000e+00,5.05250e-01,9.99616e-01,4.49564e-05,3.39101e-04
1.83000e+00,5.05425e-01,9.99755e-01,3.14751e-05,2.13605e-04
1.83000e+00,5.05600e-01,9.99811e-01,2.44652e-05,1.64335e-04
1.83000e+00,5.05775e-01,9.99839e-01,2.04701e-05,1.41023e-04
1.83000e+00,5.05950e-01,9.99852e-01,1.83427e-05,1.29667e-04
1.83000e+00,5.06125e-01,9.99857e-01,1.78150e-05,1.25167e-04
1.83000e+00,5.06300e-01,9.99854e-01,1.94799e-05,1.26235e-04
1.83000e+00,5.06475e-01,9.99836e-01,2.66468e-05,1.37850e-04
1.83000e+00,5.06650e-01,9.99706e-01,6.82038e-05,2.25985e-04
1.83000e+00,5.06825e-01,9.94857e-01,1.06394e-03,4.07951e-03
1.83000e+00,5.07000e-01,9.99801e-01,7.26189e-06,1.91532e-04
1.83000e+00,5.07175e-01,9.99862e-01,5.81339e-07,1.37696e-04
1.83000e+00,5.07350e-01,9.99877e-01,9.22032e-08,1.22775e-04
1.83000e+00,5.07525e-01,9.99886e-01,1.61269e-07,1.13935e-04
1.83000e+00,5.07700e-01,9.99893e-01,2.73161e-07,1.06407e-04
1.83000e+00,5.07875e-01,9.99901e-01,3.58246e-07,9.90537e-05
1.83000e+00,5.08050e-01,9.99908e-01,4.12206e-07,9.16181e-05
1.83000e+00,5.08225e-01,9.99915e-01,4.41342e-07,8.41169e-05
1.83000e+00,5.08400e-01,9.99923e-01,4.53022e-07,7.66527e-05
1.83000e+00,5.08575e-01,9.99930e-01,4.54228e-07,6.93518e-05
1.83000e+00,5.08750e-01,9.99937e-01,4.51993e-07,6.23680e-05
1.83000e+00,5.08925e-01,9.99944e-01,4.55145e-07,5.59669e-05
1.83000e+00,5.09100e-01,9.99949e-01,4.78873e-07,5.07949e-05
1.83000e+00,5.09275e-01,9.99951e-01,5.55381e-07,4.86699e-05
1.83000e+00,5.09450e-01,9.99945e-01,7.35044e-07,5.38029e-05
1.83000e+00,5.09625e-01,9.99934e-01,9.25405e-07,6.51384e-05
1.83000e+00,5.09800e-01,9.99935e-01,8.50143e-07,6.42624e-05
1.83000e+00,5.09975e-01,9.99945e-01,6.78944e-07,5.45714e-05
1.83000e+00,5.10150e-01,9.99953e-01,5.60958e-07,4.63863e-05
1.83000e+00,5.10325e-01,9.99958e-01,4.90579e-07,4.11871e-05
1.83000e+00,5.10500e-01,9.99961e-01,4.49023e-07,3.85195e-05
1.83000e+00,5.10675e-01,9.99962e-01,4.25950e-07,3.79684e-05
1.83000e+00,5.10850e-01,9.99960e-01,4.16682e-07,3.92368e-05
1.83000e+00,5.11025e-01,9.99958e-01,4.19554e-07,4.20290e-05
1.83000e+00,5.11200e-01,9.99954e-01,4.34528e-07,4.59633e-05
1.83000e+00,5.11375e-01,9.99949e-01,4.62418e-07,5.05321e-05
1.83000e+00,5.11550e-01,9.99944e-01,5.04391e-07,5.51141e-05
1.83000e+00,5.11725e-01,9.99940e-01,5.61632e-07,5.90320e-05
1.83000e+00,5.11900e-01,9.99938e-01,6.35210e-07,6.16417e-05
1.83000e+00,5.12075e-01,9.99937e-01,7.26295e-07,6.24280e-05
1.83000e+00,5.12250e-01,9.99938e-01,8.36787e-07,6.10853e-05
1.83000e+00,5.12425e-01,9.99941e-01,9.70762e-07,5.75918e-05
1.83000e+00,5.12600e-01,9.99947e-01,1.13745e-06,5.23442e-05
1.83000e+00,5.12775e-01,9.99952e-01,1.35847e-06,4.66206e-05
1.83000e+00,5.12950e-01,9.99954e-01,1.68994e-06,4.45687e-05
1.83000e+00,5.13125e-01,9.99933e-01,2.31816e-06,6.43855e-05
1.83000e+00,5.13300e-01,9.99744e-01,4.32673e-06,2.51222e-04
1.83000e+00,5.13475e-01,9.86913e-01,7.06108e-05,1.30163e-02
1.83000e+00,5.13650e-01,9.98654e-01,4.82518e-06,1.34096e-03
1.83000e+00,5.13825e-01,9.99608e-01,2.97933e-06,3.89352e-04
1.83000e+00,5.14000e-01,9.99777e-01,3.95986e-06,2.18825e-04
1.83500e+00,5.00000e-01,9.99930e-01,2.44322e-06,6.79130e-05
1.83500e+00,5.00175e-01,9.99928e-01,2.50512e-06,6.95610e-05
1.83500e+00,5.00350e-01,9.99926e-01,2.54753e-06,7.19051e-05
1.83500e+00,5.00525e-01,9.99923e-01,2.57273e-06,7.48812e-05
1.83500e+00,5.00700e-01,9.99919e-01,2.58522e-06,7.83667e-05
1.83500e+00,5.00875e-01,9.99915e-01,2.59222e-06,8.21831e-05
1.83500e+00,5.01050e-01,9.99911e-01,2.60338e-06,8.61035e-05
1.83500e+00,5.01225e-01,9.99908e-01,2.62961e-06,8.98674e-05
1.83500e+00,5.01400e-01,9.99904e-01,2.68152e-06,9.32056e-05
1.83500e+00,5.01575e-01,9.99901e-01,2.76873e-06,9.58495e-05
1.83500e+00,5.01750e-01,9.99899e-01,2.90023e-06,9.76182e-05
1.83500e+00,5.01925e-01,9.99898e-01,3.08703e-06,9.84184e-05
1.83500e+00,5.02100e-01,9.99898e-01,3.34548e-06,9.82952e-05
1.83500e+00,5.02275e-01,9.99899e-01,3.70012e-06,9.74129e-05
1.83500e+00,5.02450e-01,9.99900e-01,4.18315e-06,9.59997e-05
1.83500e+00,5.02625e-01,9.99901e-01,4.82731e-06,9.43021e-05
1.83500e+00,5.02800e-01,9.99902e-01,5.65448e-06,9.25889e-05
1.83500e+00,5.02975e-01,9.99902e-01,6.67621e-06,9.12265e-05
1.83500e+00,5.03150e-01,9.99901e-01,7.92345e-06,9.06350e-05
1.83500e+00,5.03325e-01,9.99899e-01,9.48137e-06,9.12391e-05
1.83500e+00,5.03500e-01,9.99895e-01,1.15026e-05,9.35158e-05
1.83500e+00,5.03675e-01,9.99888e-01,1.42012e-05,9.82107e-05
1.83500e+00,5.03850e-01,9.99875e-01,1.77840e-05,1.06835e-04
1.83500e+00,5.04025e-01,9.99854e-01,2.19081e-05,1.23771e-04
1.83500e+00,5.04200e-01,9.99796e-01,2.14160e-05,1.82831e-04
1.83500e+00,5.04375e-01,9.88713e-01,7.88611e-04,1.04986e-02
1.83500e+00,5.04550e-01,9.97605e-01,6.07950e-04,1.78742e-03
1.83500e+00,5.04725e-01,9.92552e-01,2.28883e-03,5.15934e-03
1.83500e+00,5.04900e-01,9.69302e-01,1.00476e-02,2.06502e-02
1.83500e+00,5.05075e-01,9.98379e-01,4.97697e-04,1.12308e-03
1.83500e+00,5.05250e-01,9.99207e-01,1.47925e-04,6.44782e-04
1.83500e+00,5.05425e-01,9.96040e-01,1.62183e-04,3.79768e-03
1.83500e+00,5.05600e-01,9.96803e-01,1.74486e-04,3.02246e-03
1.83500e+00,5.05775e-01,9.99397e-01,5.17849e-05,5.50784e-04
1.83500e+00,5.05950e-01,9.99682e-01,3.04882e-05,2.87205e-04
1.83500e+00,5.06125e-01,9.99773e-01,2.12742e-05,2.05726e-04
1.83500e+00,5.06300e-01,9.99813e-01,1.62707e-05,1.70465e-04
1.83500e+00,5.06475e-01,9.99834e-01,1.34032e-05,1.52680e-04
1.83500e+00,5.06650e-01,9.99845e-01,1.19557e-05,1.43041e-04
1.83500e+00,5.06825e-01,9.99850e-01,1.18517e-05,1.38189e-04
1.83500e+00,5.07000e-01,9.99847e-01,1.39216e-05,1.38883e-04
1.83500e+00,5.07175e-01,9.99816e-01,2.32997e-05,1.60994e-04
1.83500e+00,5.07350e-01,9.99184e-01,1.51068e-04,6.65330e-04
1.83500e+00,5.07525e-01,9.99532e-01,3.69753e-05,4.30600e-04
1.83500e+00,5.07700e-01,9.99840e-01,2.33435e-06,1.57805e-04
1.83500e+00,5.07875e-01,9.99878e-01,3.79445e-07,1.21677e-04
1.83500e+00,5.08050e-01,9.99895e-01,1.26801e-07,1.05232e-04
1.83500e+00,5.08225e-01,9.99906e-01,1.11728e-07,9.36773e-05
1.83500e+00,5.08400e-01,9.99916e-01,1.32079e-07,8.40401e-05
1.83500e+00,5.08575e-01,9.99924e-01,1.50972e-07,7.54421e-05
1.83500e+00,5.08750e-01,9.99932e-01,1.63082e-07,6.75663e-05
1.83500e+00,5.08925e-01,9.99940e-01,1.69838e-07,6.02882e-05
1.83500e+00,5.09100e-01,9.99946e-01,1.73923e-07,5.35742e-05
1.83500e+00,5.09275e-01,9.99952e-01,1.78248e-07,4.74640e-05
1.83500e+00,5.09450e-01,9.99958e-01,1.86349e-07,4.21007e-05
1.83500e+00,5.09625e-01,9.99962e-01,2.03845e-07,3.78317e-05
1.83500e+00,5.09800e-01,9.99964e-01,2.41673e-07,3.54876e-05
1.83500e+00,5.09975e-01,9.99963e-01,3.20092e-07,3.69841e-05
1.83500e+00,5.10150e-01,9.99955e-01,4.45510e-07,4.47269e-05
1.83500e+00,5.10325e-01,9.99947e-01,5.03055e-07,5.26203e-05
1.83500e+00,5.10500e-01,9.99949e-01,4.17168e-07,5.07940e-05
1.83500e+00,5.10675e-01,9.99953e-01,3.21993e-07,4.65411e-05
1.83500e+00,5.10850e-01,9.99955e-01,2.64765e-07,4.49945e-05
1.83500e+00,5.11025e-01,9.99953e-01,2.35531e-07,4.62689e-05
1.83500e+00,5.11200e-01,9.99950e-01,2.24238e-07,4.96024e-05
1.83500e+00,5.11375e-01,9.99946e-01,2.25827e-07,5.42067e-05
1.83500e+00,5.11550e-01,9.99940e-01,2.37923e-07,5.93039e-05
1.83500e+00,5.11725e-01,9.99936e-01,2.59127e-07,6.41314e-05
1.83500e+00,5.11900e-01,9.99932e-01,2.88134e-07,6.79940e-05
1.83500e+00,5.12075e-01,9.99929e-01,3.23388e-07,7.03358e-05
1.83500e+00,5.12250e-01,9.99929e-01,3.63136e-07,7.07974e-05
1.83500e+00,5.12425e-01,9.99930e-01,4.05779e-07,6.92408e-05
1.83500e+00,5.12600e-01,9.99934e-01,4.50446e-07,6.57441e-05
1.83500e+00,5.12775e-01,9.99939e-01,4.97702e-07,6.05831e-05
1.83500e+00,5.12950e-01,9.99945e-01,5.50551e-07,5.42270e-05
1.83500e+00,5.13125e-01,9.99952e-01,6.16010e-07,4.74026e-05
1.83500e+00,5.13300e-01,9.99958e-01,7.08317e-07,4.13746e-05
1.83500e+00,5.13475e-01,9.99960e-01,8.57230e-07,3.90107e-05
1.83500e+00,5.13650e-01,9.99949e-01,1.13628e-06,4.94543e-05
1.83500e+00,5.13825e-01,9.99880e-01,1.80631e-06,1.17788e-04
1.83500e+00,5.14000e-01,9.99214e-01,5.02894e-06,7.81286e-04
1.84000e+00,5.00000e-01,9.99932e-01,8.71527e-07,6.72839e-05
1.84000e+00,5.00175e-01,9.99931e-01,9.03876e-07,6.85701e-05
1.84000e+00,5.00350e-01,9.99929e-01,9.26248e-07,7.05594e-05
1.84000e+00,5.00525e-01,9.99926e-01,9.46683e-07,7.31843e-05
1.84000e+00,5.00700e-01,9.99923e-01,9.72660e-07,7.63181e-05
1.84000e+00,5.00875e-01,9.99919e-01,1.01063e-06,7.97757e-05
1.84000e+00,5.01050e-01,9.99916e-01,1.06522e-06,8.33199e-05
1.84000e+00,5.01225e-01,9.99912e-01,1.13854e-06,8.66753e-05
1.84000e+00,5.01400e-01,9.99909e-01,1.23002e-06,8.95505e-05
1.84000e+00,5.01575e-01,9.99907e-01,1.33704e-06,9.16720e-05
1.84000e+00,5.01750e-01,9.99906e-01,1.45638e-06,9.28318e-05
1.84000e+00,5.01925e-01,9.99905e-01,1.58609e-06,9.29408e-05
1.84000e+00,5.02100e-01,9.99906e-01,1.72710e-06,9.20620e-05
1.84000e+00,5.02275e-01,9.99908e-01,1.88418e-06,9.04036e-05
1.84000e+00,5.02450e-01,9.99910e-01,2.06591e-06,8.82532e-05
1.84000e+00,5.02625e-01,9.99912e-01,2.28405e-06,8.58906e-05
1.84000e+00,5.02800e-01,9.99914e-01,2.55255e-06,8.35216e-05
1.84000e+00,5.02975e-01,9.99916e-01,2.88575e-06,8.12527e-05
1.84000e+00,5.03150e-01,9.99918e-01,3.29465e-06,7.91081e-05
1.84000e+00,5.03325e-01,9.99919e-01,3.78203e-06,7.70802e-05
1.84000e+00,5.03500e-01,9.99920e-01,4.34259e-06,7.52036e-05
1.84000e+00,5.03675e-01,9.99921e-01,4.97436e-06,7.36080e-05
1.84000e+00,5.03850e-01,9.99922e-01,5.69336e-06,7.25138e-05
1.84000e+00,5.04025e-01,9.99921e-01,6.53456e-06,7.22058e-05
1.84000e+00,5.04200e-01,9.99919e-01,7.53109e-06,7.30706e-05
1.84000e+00,5.04375e-01,9.99916e-01,8.65118e-06,7.57841e-05
1.84000e+00,5.04550e-01,9.99908e-01,9.55892e-06,8.21005e-05
1.84000e+00,5.04725e-01,9.99890e-01,8.51664e-06,1.00994e-04
1.84000e+00,5.04900e-01,9.99701e-01,1.81306e-06,2.97524e-04
1.84000e+00,5.05075e-01,9.92758e-01,1.22905e-03,6.01294e-03
1.84000e+00,5.05250e-01,9.97859e-01,5.49979e-04,1.59070e-03
1.84000e+00,5.05425e-01,9.86379e-01,3.92507e-03,9.69617e-03
1.84000e+00,5.05600e-01,9.93461e-01,1.90189e-03,4.63727e-03
1.84000e+00,5.05775e-01,9.99014e-01,2.35312e-04,7.50232e-04
1.84000e+00,5.05950e-01,9.98877e-01,1.25031e-04,9.98299e-04
1.84000e+00,5.06125e-01,9.43236e-01,2.37062e-03,5.43935e-02
1.84000e+00,5.06300e-01,9.98826e-01,4.55981e-05,1.12883e-03
1.84000e+00,5.06475e-01,9.99574e-01,1.69998e-05,4.08893e-04
1.84000e+00,5.06650e-01,9.99731e-01,1.01215e-05,2.58711e-04
1.84000e+00,5.06825e-01,9.99792e-01,7.25903e-06,2.00965e-04
1.84000e+00,5.07000e-01,9.99823e-01,5.90803e-06,1.71527e-04
1.84000e+00,5.07175e-01,9.99841e-01,5.36326e-06,1.53539e-04
1.84000e+00,5.07350e-01,9.99853e-01,5.44048e-06,1.41286e-04
1.84000e+00,5.07525e-01,9.99860e-01,6.34902e-06,1.33608e-04
1.84000e+00,5.07700e-01,9.99855e-01,9.37234e-06,1.35796e-04
1.84000e+00,5.07875e-01,9.99770e-01,2.47280e-05,2.05683e-04
1.84000e+00,5.08050e-01,8.81611e-01,1.33564e-02,1.05033e-01
1.84000e+00,5.08225e-01,9.99771e-01,8.46752e-06,2.20321e-04
1.84000e+00,5.08400e-01,9.99877e-01,1.34651e-06,1.21232e-04
1.84000e+00,5.08575e-01,9.99905e-01,3.90322e-07,9.42836e-05
1.84000e+00,5.08750e-01,9.99920e-01,1.60955e-07,7.94906e-05
1.84000e+00,5.08925e-01,9.99931e-01,9.14238e-08,6.87900e-05
1.84000e+00,5.09100e-01,9.99940e-01,6.78123e-08,6.00760e-05
1.84000e+00,5.09275e-01,9.99947e-01,5.95366e-08,5.26102e-05
1.84000e+00,5.09450e-01,9.99954e-01,5.70863e-08,4.61099e-05
1.84000e+00,5.09625e-01,9.99959e-01,5.74146e-08,4.04949e-05
1.84000e+00,5.09800e-01,9.99964e-01,5.98497e-08,3.58051e-05
1.84000e+00,5.09975e-01,9.99968e-01,6.49832e-08,3.21780e-05
1.84000e+00,5.10150e-01,9.99970e-01,7.47570e-08,2.98622e-05
1.84000e+00,5.10325e-01,9.99971e-01,9.35609e-08,2.92903e-05
1.84000e+00,5.10500e-01,9.99969e-01,1.30687e-07,3.12727e-05
1.84000e+00,5.10675e-01,9.99963e-01,2.00945e-07,3.72451e-05
1.84000e+00,5.10850e-01,9.99952e-01,2.93718e-07,4.75897e-05
1.84000e+00,5.11025e-01,9.99944e-01,3.11341e-07,5.58070e-05
1.84000e+00,5.11200e-01,9.99941e-01,2.44071e-07,5.83953e-05
1.84000e+00,5.11375e-01,9.99939e-01,1.84034e-07,6.07227e-05
1.84000e+00,5.11550e-01,9.99935e-01,1.52098e-07,6.44699e-05
1.84000e+00,5.11725e-01,9.99931e-01,1.40145e-07,6.88372e-05
1.84000e+00,5.11900e-01,9.99927e-01,1.40484e-07,7.28275e-05
1.84000e+00,5.12075e-01,9.99924e-01,1.47984e-07,7.56789e-05
1.84000e+00,5.12250e-01,9.99923e-01,1.58990e-07,7.69053e-05
1.84000e+00,5.12425e-01,9.99924e-01,1.70814e-07,7.62819e-05
1.84000e+00,5.12600e-01,9.99926e-01,1.81711e-07,7.38123e-05
1.84000e+00,5.12775e-01,9.99930e-01,1.91016e-07,6.96843e-05
1.84000e+00,5.12950e-01,9.99936e-01,1.99293e-07,6.42232e-05
1.84000e+00,5.13125e-01,9.99942e-01,2.08444e-07,5.78500e-05
1.84000e+00,5.13300e-01,9.99949e-01,2.21857e-07,5.10514e-05
1.84000e+00,5.13475e-01,9.99955e-01,2.44638e-07,4.43756e-05
1.84000e+00,5.13650e-01,9.99961e-01,2.84185e-07,3.84942e-05
1.84000e+00,5.13825e-01,9.99965e-01,3.51635e-07,3.44309e-05
1.84000e+00,5.14000e-01,9.99965e-01,4.65691e-07,3.42814e-05
1.84500e+00,5.00000e-01,9.99930e-01,3.09586e-07,7.01587e-05
1.84500e+00,5.00175e-01,9.99929e-01,3.18494e-07,7.08431e-05
1.84500e+00,5.00350e-01,9.99927e-01,3.52117e-07,7.23516e-05
1.84500e+00,5.00525e-01,9.99925e-01,3.94815e-07,7.45099e-05
1.84500e+00,5.00700e-01,9.99922e-01,4.44120e-07,7.72306e-05
1.84500e+00,5.00875e-01,9.99919e-01,4.99840e-07,8.02971e-05
1.84500e+00,5.01050e-01,9.99916e-01,5.61172e-07,8.34611e-05
1.84500e+00,5.01225e-01,9.99913e-01,6.25918e-07,8.64382e-05
1.84500e+00,5.01400e-01,9.99910e-01,6.90730e-07,8.89303e-05
1.84500e+00,5.01575e-01,9.99909e-01,7.51916e-07,9.06598e-05
1.84500e+00,5.01750e-01,9.99908e-01,8.06531e-07,9.14166e-05
1.84500e+00,5.01925e-01,9.99908e-01,8.53386e-07,9.11104e-05
1.84500e+00,5.02100e-01,9.99909e-01,8.93633e-07,8.98046e-05
1.84500e+00,5.02275e-01,9.99911e-01,9.30614e-07,8.77048e-05
1.84500e+00,5.02450e-01,9.99914e-01,9.69022e-07,8.50947e-05
1.84500e+00,5.02625e-01,9.99917e-01,1.01386e-06,8.22570e-05
1.84500e+00,5.02800e-01,9.99920e-01,1.06976e-06,7.93877e-05
1.84500e+00,5.02975e-01,9.99922e-01,1.14070e-06,7.66270e-05
1.84500e+00,5.03150e-01,9.99925e-01,1.23015e-06,7.40229e-05
1.84500e+00,5.03325e-01,9.99927e-01,1.34076e-06,7.15814e-05
1.84500e+00,5.03500e-01,9.99929e-01,1.47325e-06,6.92816e-05
1.84500e+00,5.03675e-01,9.99931e-01,1.62434e-06,6.70890e-05
1.84500e+00,5.03850e-01,9.99933e-01,1.78470e-06,6.49724e-05
1.84500e+00,5.04025e-01,9.99935e-01,1.94000e-06,6.29333e-05
1.84500e+00,5.04200e-01,9.99937e-01,2.07719e-06,6.10450e-05
1.84500e+00,5.04375e-01,9.99938e-01,2.19144e-06,5.94663e-05
1.84500e+00,5.04550e-01,9.99939e-01,2.28421e-06,5.84221e-05
1.84500e+00,5.04725e-01,9.99939e-01,2.34970e-06,5.81908e-05
1.84500e+00,5.04900e-01,9.99938e-01,2.34907e-06,5.91725e-05
1.84500e+00,5.05075e-01,9.99936e-01,2.15380e-06,6.22322e-05
1.84500e+00,5.05250e-01,9.99928e-01,1.40839e-06,7.07125e-05
1.84500e+00,5.05425e-01,9.99888e-01,5.17509e-08,1.12420e-04
1.84500e+00,5.05600e-01,9.98150e-01,1.57710e-04,1.69268e-03
1.84500e+00,5.05775e-01,9.97851e-01,3.77009e-04,1.77194e-03
1.84500e+00,5.05950e-01,9.97879e-01,4.52657e-04,1.66881e-03
1.84500e+00,5.06125e-01,9.35572e-01,1.58267e-02,4.86016e-02
1.84500e+00,5.06300e-01,9.97583e-01,6.36815e-04,1.78023e-03
1.84500e+00,5.06475e-01,9.99170e-01,1.75677e-04,6.53914e-04
1.84500e+00,5.06650e-01,9.96968e-01,2.33068e-04,2.79900e-03
1.84500e+00,5.06825e-01,9.95606e-01,5.40920e-05,4.33993e-03
1.84500e+00,5.07000e-01,9.99337e-01,4.87137e-06,6.58248e-04
1.84500e+00,5.07175e-01,9.99663e-01,4.16160e-06,3.33026e-04
1.84500e+00,5.07350e-01,9.99764e-01,3.93119e-06,2.31670e-04
1.84500e+00,5.07525e-01,9.99813e-01,3.72600e-06,1.83299e-04
1.84500e+00,5.07700e-01,9.99842e-01,3.63071e-06,1.54248e-04
1.84500e+00,5.07875e-01,9.99862e-01,3.74192e-06,1.34355e-04
1.84500e+00,5.08050e-01,9.99875e-01,4.24544e-06,1.20359e-04
1.84500e+00,5.08225e-01,9.99881e-01,5.70606e-06,1.13296e-04
1.84500e+00,5.08400e-01,9.99861e-01,1.08631e-05,1.28145e-04
1.84500e+00,5.08575e-01,9.99468e-01,6.39966e-05,4.68093e-04
1.84500e+00,5.08750e-01,9.99265e-01,5.87587e-05,6.76656e-04
1.84500e+00,5.08925e-01,9.99857e-01,4.48947e-06,1.38375e-04
1.84500e+00,5.09100e-01,9.99911e-01,1.23476e-06,8.75667e-05
1.84500e+00,5.09275e-01,9.99932e-01,5.08735e-07,6.79640e-05
1.84500e+00,5.09450e-01,9.99944e-01,2.62132e-07,5.61771e-05
1.84500e+00,5.09625e-01,9.99952e-01,1.57386e-07,4.76878e-05
1.84500e+00,5.09800e-01,9.99959e-01,1.05906e-07,4.11686e-05
1.84500e+00,5.09975e-01,9.99964e-01,7.77491e-08,3.61804e-05
1.84500e+00,5.10150e-01,9.99967e-01,6.10571e-08,3.26157e-05
1.84500e+00,5.10325e-01,9.99969e-01,5.07108e-08,3.05132e-05
1.84500e+00,5.10500e-01,9.99970e-01,4.46420e-08,2.99736e-05
1.84500e+00,5.10675e-01,9.99969e-01,4.26722e-08,3.11102e-05
1.84500e+00,5.10850e-01,9.99966e-01,4.65429e-08,3.40198e-05
1.84500e+00,5.11025e-01,9.99961e-01,6.10546e-08,3.88047e-05
1.84500e+00,5.11200e-01,9.99954e-01,9.66148e-08,4.57148e-05
1.84500e+00,5.11375e-01,9.99944e-01,1.67879e-07,5.53867e-05
1.84500e+00,5.11550e-01,9.99932e-01,2.49778e-07,6.72770e-05
1.84500e+00,5.11725e-01,9.99924e-01,2.42681e-07,7.58576e-05
1.84500e+00,5.11900e-01,9.99920e-01,1.78839e-07,7.96376e-05
1.84500e+00,5.12075e-01,9.99918e-01,1.31767e-07,8.16458e-05
